TIMESTAMP,THROTTLE_POS,LATITUDE,LONGITUDE,ALTITUDE,PENDING_TROUBLE_CODES,TROUBLE_CODES,AIR_INTAKE_TEMP,ENGINE_RPM,VIN,SPEED,PIDS_01_20,PIDS_41_60,PIDS_21_40,EQUIV_RATIO,DISTANCE_TRAVELED_AFTER_CODES_CLEARED,INTAKE_MANIFOLD_PRESSURE,ABS_LOAD,TIMING_ADVANCE,ENGINE_COOLANT_TEMP,AMBIENT_AIR_TEMP,ENGINE_RUNTIME,ENGINE_LOAD,FUEL_LEVEL,CONTROL_MODULE_VOLTAGE,SHORT_TERM_BANK_1,BAROMETRIC_PRESSURE,REL_THROTTLE_POS
2018-03-27 20:19:09.583,14.509804,-5.8320458,-35.2056053,33.39957531824926,[C0700],[C0300],57.0,896,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:10.397,14.509804,-5.8320458,-35.2056053,33.40051295359348,[C0700],[C0300],57.0,886,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:11.336,14.509804,-5.8320502,-35.2056024,33.40617948404709,[C0700],[C0300],57.0,877,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:12.909,14.509804,-5.8320528,-35.2056001,0.0,[C0700],[C0300],57.0,901,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:13.420,14.509804,-5.8320504,-35.2056019,33.42539558686405,[C0700],[C0300],57.0,883,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:14.503,14.509804,-5.8320489,-35.205603,33.43282268671331,[C0700],[C0300],57.0,899,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:15.420,14.509804,-5.832048,-35.2056037,33.43802257732664,[C0700],[C0300],57.0,891,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:16.580,14.509804,-5.8320473,-35.2056042,33.44092505698812,[C0700],[C0300],57.0,897,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:17.391,14.509804,-5.8320469,-35.2056045,33.44379944753272,[C0700],[C0300],57.0,882,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:18.399,14.509804,-5.8320466,-35.2056047,33.452035214138164,[C0700],[C0300],57.0,791,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:19.386,12.54902,-5.8320464,-35.2056049,33.46254425712388,[C0700],[C0300],58.0,674,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:20.457,12.54902,-5.8320462,-35.205605,33.47796771232969,[C0700],[C0300],58.0,667,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:21.639,12.941176,-5.8320461,-35.2056051,33.49863707398238,[C0700],[C0300],58.0,654,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:22.376,12.54902,-5.832046,-35.2056051,33.51970164051295,[C0700],[C0300],58.0,673,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:23.495,12.941176,-5.8320459,-35.2056052,33.53799656908937,[C0700],[C0300],58.0,701,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:24.430,12.941176,-5.8320459,-35.2056052,33.55495971478812,[C0700],[C0300],58.0,710,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:25.443,12.941176,-5.8320459,-35.2056052,33.57345812169792,[C0700],[C0300],58.0,707,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:26.441,12.941176,-5.8320459,-35.2056053,33.59286662613813,[C0700],[C0300],58.0,962,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:27.557,14.509804,-5.8320458,-35.2056053,33.61279819308525,[C0700],[C0300],58.0,923,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:28.442,14.509804,-5.8320458,-35.2056053,33.635152499607145,[C0700],[C0300],58.0,887,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:29.552,14.509804,-5.8320458,-35.2056053,33.65880274961159,[C0700],[C0300],58.0,875,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:30.527,15.294118,-5.8320458,-35.2056053,33.67674996319225,[C0700],[C0300],58.0,811,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:31.615,16.470589,-5.8320458,-35.2056053,33.69137917342799,[C0700],[C0300],58.0,789,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:32.717,15.294118,-5.8320458,-35.2056053,0.0,[C0700],[C0300],58.0,842,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:33.533,15.294118,-5.8320458,-35.2056053,33.7234698718462,[C0700],[C0300],58.0,824,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:34.500,15.294118,-5.8320458,-35.2056053,33.73949054319007,[C0700],[C0300],58.0,845,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:35.556,15.294118,-5.8320458,-35.2056053,33.75423799901256,[C0700],[C0300],58.0,819,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:36.852,15.294118,-5.8320458,-35.2056053,33.76854449154076,[C0700],[C0300],58.0,836,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:37.622,15.294118,-5.8320458,-35.2056053,33.78496256652963,[C0700],[C0300],59.0,838,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:38.598,14.117647,-5.8320458,-35.2056053,33.803050247219026,[C0700],[C0300],59.0,683,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:39.584,12.941176,-5.8320458,-35.2056053,33.829881933830336,[C0700],[C0300],59.0,588,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:40.550,12.941176,-5.8320497,-35.205602,33.861989491560614,[C0700],[C0300],59.0,582,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:41.971,12.941176,-5.8320478,-35.2056036,33.924309713197864,[C0700],[C0300],59.0,573,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:42.563,12.941176,-5.8320478,-35.2056036,33.924309713197864,[C0700],[C0300],59.0,576,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:43.617,12.941176,-5.8320472,-35.2056041,33.96155070194566,[C0700],[C0300],59.0,574,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:44.568,12.941176,-5.8320468,-35.2056045,33.997948627310535,[C0700],[C0300],59.0,581,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:45.536,12.941176,-5.8320465,-35.2056047,34.03270341037589,[C0700],[C0300],59.0,580,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:47.020,15.294118,-5.8320462,-35.205605,34.1021680355345,[C0700],[C0300],59.0,683,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:47.640,14.90196,-5.8320462,-35.205605,34.1021680355345,[C0700],[C0300],59.0,842,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:48.646,15.294118,-5.8320461,-35.2056051,34.135422606995796,[C0700],[C0300],59.0,830,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:49.518,15.294118,-5.832046,-35.2056051,34.170251856940254,[C0700],[C0300],59.0,828,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:50.611,15.294118,-5.8320459,-35.2056052,34.2059640722902,[C0700],[C0300],59.0,819,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:52.180,15.294118,-5.8320459,-35.2056052,34.28443356411542,[C0700],[C0300],59.0,825,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:52.843,15.294118,-5.8320459,-35.2056053,0.0,[C0700],[C0300],59.0,803,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:53.875,15.294118,-5.8320458,-35.2056053,34.32300647227615,[C0700],[C0300],59.0,815,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:54.773,15.294118,-5.8320458,-35.2056053,34.36069201776935,[C0700],[C0300],59.0,812,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:55.726,15.294118,-5.8320458,-35.2056053,34.813276717329146,[C0700],[C0300],59.0,797,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:57.135,15.294118,-5.8320458,-35.2056053,35.7027418345443,[C0700],[C0300],59.0,805,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:19:57.705,14.90196,-5.8320458,-35.2056053,35.7027418345443,[C0700],[C0300],59.0,793,1A1JC5444R7252367,3,,,,,,,,,,,,,,,,,
2018-03-27 20:19:58.811,15.686275,-5.8320458,-35.2056053,36.11837822854664,[C0700],[C0300],59.0,810,1A1JC5444R7252367,4,,,,,,,,,,,,,,,,,
2018-03-27 20:19:59.770,15.686275,-5.8320458,-35.2056053,36.51515382596046,[C0700],[C0300],59.0,907,1A1JC5444R7252367,4,,,,,,,,,,,,,,,,,
2018-03-27 20:20:00.695,15.294118,-5.8320458,-35.2056053,36.94080351729088,[C0700],[C0300],59.0,903,1A1JC5444R7252367,3,,,,,,,,,,,,,,,,,
2018-03-27 20:20:02.158,14.509804,-5.8320458,-35.2056053,37.50968162305391,[C0700],[C0300],59.0,923,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:20:02.658,18.431372,-5.8320458,-35.2056053,37.50968162305391,[C0700],[C0300],60.0,1223,1A1JC5444R7252367,,,,,,,,,,,,,,,,,,
2018-03-27 20:20:03.741,19.607843,-5.8320458,-35.2056053,37.56473469438424,[C0700],[C0300],60.0,1474,1A1JC5444R7252367,5,,,,,,,,,,,,,,,,,
2018-03-27 20:20:04.671,18.431372,-5.8320458,-35.2056053,38.187851166471724,[C0700],[C0300],60.0,1554,1A1JC5444R7252367,9,,,,,,,,,,,,,,,,,
2018-03-27 20:20:05.743,17.647058,-5.8320458,-35.2056053,38.878702627042756,[C0700],[C0300],60.0,1432,1A1JC5444R7252367,12,,,,,,,,,,,,,,,,,
2018-03-27 20:20:07.096,18.431372,-5.8320199,-35.2055901,40.433294193447594,[C0700],[C0300],59.0,1434,1A1JC5444R7252367,15,,,,,,,,,,,,,,,,,
2018-03-27 20:20:07.670,20.392157,-5.8320199,-35.2055901,40.433294193447594,[C0700],[C0300],59.0,1557,1A1JC5444R7252367,17,,,,,,,,,,,,,,,,,
2018-03-27 20:20:08.844,19.215687,-5.8319094,-35.2055342,48.5670057324946,[C0700],[C0300],58.0,1545,1A1JC5444R7252367,19,,,,,,,,,,,,,,,,,
2018-03-27 20:20:09.754,19.215687,-5.8318696,-35.205504,54.875164171451246,[C0700],[C0300],58.0,1570,1A1JC5444R7252367,20,,,,,,,,,,,,,,,,,
2018-03-27 20:20:10.870,18.82353,-5.8318605,-35.2054672,59.409307189091635,[C0700],[C0300],57.0,1523,1A1JC5444R7252367,20,,,,,,,,,,,,,,,,,
2018-03-27 20:20:12.309,17.647058,-5.8318493,-35.2054373,62.33817281395993,[C0700],[C0300],57.0,1354,1A1JC5444R7252367,18,,,,,,,,,,,,,,,,,
2018-03-27 20:20:12.884,16.862745,-5.831842,-35.205422,0.0,[C0700],[C0300],57.0,1573,1A1JC5444R7252367,15,,,,,,,,,,,,,,,,,
2018-03-27 20:20:13.848,23.137255,-5.8318195,-35.2053706,65.03144915772596,[C0700],[C0300],57.0,1756,1A1JC5444R7252367,15,,,,,,,,,,,,,,,,,
2018-03-27 20:20:14.986,24.705883,-5.8318089,-35.2053226,63.80652954772387,[C0700],[C0300],56.0,1748,1A1JC5444R7252367,17,,,,,,,,,,,,,,,,,
2018-03-27 20:20:15.994,29.80392,-5.831823,-35.2052784,61.74139403696409,[C0700],[C0300],55.0,1806,1A1JC5444R7252367,21,,,,,,,,,,,,,,,,,
2018-03-27 20:20:17.009,32.54902,-5.8318402,-35.2052199,59.13735037637472,[C0700],[C0300],54.0,2359,1A1JC5444R7252367,25,,,,,,,,,,,,,,,,,
2018-03-27 20:20:18.141,29.80392,-5.8318589,-35.2051526,56.51725121166633,[C0700],[C0300],54.0,1973,1A1JC5444R7252367,29,,,,,,,,,,,,,,,,,
2018-03-27 20:20:18.885,30.980392,-5.8318589,-35.2051526,56.51725121166633,[C0700],[C0300],53.0,2056,1A1JC5444R7252367,31,,,,,,,,,,,,,,,,,
2018-03-27 20:20:19.978,32.156864,-5.8319081,-35.2049954,51.55636885414475,[C0700],[C0300],52.0,2125,1A1JC5444R7252367,34,,,,,,,,,,,,,,,,,
2018-03-27 20:20:21.041,31.37255,-5.8319391,-35.2049111,49.728939183250205,[C0700],[C0300],51.0,2103,1A1JC5444R7252367,36,,,,,,,,,,,,,,,,,
2018-03-27 20:20:21.925,29.411764,-5.8319732,-35.2048194,48.3150587418617,[C0700],[C0300],51.0,1953,1A1JC5444R7252367,37,,,,,,,,,,,,,,,,,
2018-03-27 20:20:22.999,28.62745,-5.8320131,-35.2047206,47.04371587524994,[C0700],[C0300],51.0,1936,1A1JC5444R7252367,39,,,,,,,,,,,,,,,,,
2018-03-27 20:20:23.937,27.843138,-5.8320537,-35.2046175,45.90335709151742,[C0700],[C0300],51.0,1929,1A1JC5444R7252367,41,,,,,,,,,,,,,,,,,
2018-03-27 20:20:24.907,25.882353,-5.8320537,-35.2046175,45.90335709151742,[C0700],[C0300],51.0,1916,1A1JC5444R7252367,43,,,,,,,,,,,,,,,,,
2018-03-27 20:20:25.894,24.313726,-5.8320961,-35.2045096,45.01936166035636,[C0700],[C0300],51.0,1801,1A1JC5444R7252367,44,,,,,,,,,,,,,,,,,
2018-03-27 20:20:26.891,18.039215,-5.8321363,-35.2044027,44.42832147061923,[C0700],[C0300],51.0,1464,1A1JC5444R7252367,45,,,,,,,,,,,,,,,,,
2018-03-27 20:20:27.937,22.745098,-5.8321765,-35.2042934,43.96605456568754,[C0700],[C0300],51.0,1700,1A1JC5444R7252367,45,,,,,,,,,,,,,,,,,
2018-03-27 20:20:28.897,22.745098,-5.8322184,-35.204184,43.67666824187828,[C0700],[C0300],51.0,1668,1A1JC5444R7252367,47,,,,,,,,,,,,,,,,,
2018-03-27 20:20:29.919,21.568628,-5.8322683,-35.2040596,43.58281583203407,[C0700],[C0300],51.0,1654,1A1JC5444R7252367,48,,,,,,,,,,,,,,,,,
2018-03-27 20:20:30.980,13.333333,-5.832372,-35.2038065,43.55985421328365,[C0700],[C0300],51.0,1606,1A1JC5444R7252367,50,,,,,,,,,,,,,,,,,
2018-03-27 20:20:31.997,18.039215,-5.8324211,-35.2036831,43.440368889659034,[C0700],[C0300],51.0,1407,1A1JC5444R7252367,50,,,,,,,,,,,,,,,,,
2018-03-27 20:20:32.981,17.647058,-5.8324633,-35.2035709,43.28051097680083,[C0700],[C0300],51.0,1495,1A1JC5444R7252367,51,,,,,,,,,,,,,,,,,
2018-03-27 20:20:33.902,17.254902,-5.8324633,-35.2035709,43.28051097680083,[C0700],[C0300],51.0,1489,1A1JC5444R7252367,52,,,,,,,,,,,,,,,,,
2018-03-27 20:20:34.832,17.254902,-5.8325078,-35.2034538,43.057373181763055,[C0700],[C0300],51.0,1346,1A1JC5444R7252367,53,,,,,,,,,,,,,,,,,
2018-03-27 20:20:35.929,17.647058,-5.8326008,-35.2032062,42.188767347386175,[C0700],[C0300],51.0,1297,1A1JC5444R7252367,54,,,,,,,,,,,,,,,,,
2018-03-27 20:20:36.904,18.431372,-5.8326008,-35.2032062,42.188767347386175,[C0700],[C0300],51.0,1408,1A1JC5444R7252367,55,,,,,,,,,,,,,,,,,
2018-03-27 20:20:37.894,18.82353,-5.8326544,-35.2030809,41.35121910775635,[C0700],[C0300],51.0,1413,1A1JC5444R7252367,57,,,,,,,,,,,,,,,,,
2018-03-27 20:20:38.904,17.647058,-5.8327144,-35.2029553,40.931540178999924,[C0700],[C0300],51.0,1481,1A1JC5444R7252367,58,,,,,,,,,,,,,,,,,
2018-03-27 20:20:39.989,17.254902,-5.8328582,-35.2027135,41.42410811090395,[C0700],[C0300],51.0,1332,1A1JC5444R7252367,59,,,,,,,,,,,,,,,,,
2018-03-27 20:20:40.958,16.862745,-5.8328582,-35.2027135,41.42410811090395,[C0700],[C0300],51.0,1226,1A1JC5444R7252367,59,,,,,,,,,,,,,,,,,
2018-03-27 20:20:41.937,18.039215,-5.8330493,-35.2024662,42.31455924491955,[C0700],[C0300],51.0,1400,1A1JC5444R7252367,59,,,,,,,,,,,,,,,,,
2018-03-27 20:20:42.990,18.039215,-5.8331379,-35.202347,42.65422228563709,[C0700],[C0300],51.0,1453,1A1JC5444R7252367,60,,,,,,,,,,,,,,,,,
2018-03-27 20:20:43.955,18.039215,-5.8332213,-35.2022294,42.91742460467869,[C0700],[C0300],51.0,1477,1A1JC5444R7252367,61,,,,,,,,,,,,,,,,,
2018-03-27 20:20:44.897,18.039215,-5.8332213,-35.2022294,42.91742460467869,[C0700],[C0300],51.0,1491,1A1JC5444R7252367,61,,,,,,,,,,,,,,,,,
2018-03-27 20:20:45.834,18.039215,-5.8333105,-35.2021085,43.09122122767907,[C0700],[C0300],51.0,1483,1A1JC5444R7252367,62,,,,,,,,,,,,,,,,,
2018-03-27 20:20:46.978,12.54902,-5.8335025,-35.2018691,43.186496324599396,[C0700],[C0300],51.0,1439,1A1JC5444R7252367,62,,,,,,,,,,,,,,,,,
2018-03-27 20:20:48.035,18.039215,-5.8335993,-35.2017461,42.939185703876554,[C0700],[C0300],51.0,1375,1A1JC5444R7252367,62,,,,,,,,,,,,,,,,,
2018-03-27 20:20:48.976,12.54902,-5.8336952,-35.2016257,42.636243167433065,[C0700],[C0300],51.0,1401,1A1JC5444R7252367,62,,,,,,,,,,,,,,,,,
2018-03-27 20:20:49.957,14.117647,-5.8337974,-35.2015015,42.37159637938105,[C0700],[C0300],51.0,1333,1A1JC5444R7252367,61,,,,,,,,,,,,,,,,,
2018-03-27 20:20:50.940,14.117647,-5.8338913,-35.2013817,41.891953777092006,[C0700],[C0300],51.0,1326,1A1JC5444R7252367,60,,,,,,,,,,,,,,,,,
2018-03-27 20:20:52.047,14.117647,-5.8339756,-35.2012741,41.680233240716,[C0700],[C0300],51.0,1482,1A1JC5444R7252367,57,,,,,,,,,,,,,,,,,
2018-03-27 20:20:53.030,14.509804,-5.8340549,-35.2011736,41.767252628278065,[C0700],[C0300],51.0,1833,1A1JC5444R7252367,51,,,,,,,,,,,,,,,,,
2018-03-27 20:20:53.950,14.509804,-5.8341317,-35.201076,42.225740087644006,[C0700],[C0300],51.0,1703,1A1JC5444R7252367,47,,,,,,,,,,,,,,,,,
2018-03-27 20:20:54.977,14.509804,-5.8342032,-35.2009836,42.938850888813135,[C0700],[C0300],51.0,1636,1A1JC5444R7252367,43,,,,,,,,,,,,,,,,,
2018-03-27 20:20:55.900,14.509804,-5.8342032,-35.2009836,42.938850888813135,[C0700],[C0300],51.0,1434,1A1JC5444R7252367,42,,,,,,,,,,,,,,,,,
2018-03-27 20:20:56.904,19.215687,-5.8342741,-35.2009046,43.52686181436351,[C0700],[C0300],51.0,1507,1A1JC5444R7252367,42,,,,,,,,,,,,,,,,,
2018-03-27 20:20:57.862,23.137255,-5.8343408,-35.2008269,44.19448905261439,[C0700],[C0300],51.0,1629,1A1JC5444R7252367,43,,,,,,,,,,,,,,,,,
2018-03-27 20:20:58.917,23.921568,-5.8344114,-35.2007414,44.88247968878731,[C0700],[C0300],51.0,1685,1A1JC5444R7252367,45,,,,,,,,,,,,,,,,,
2018-03-27 20:20:59.949,24.313726,-5.8345566,-35.2005462,46.284794571898885,[C0700],[C0300],50.0,1720,1A1JC5444R7252367,46,,,,,,,,,,,,,,,,,
2018-03-27 20:21:00.990,22.352942,-5.8346291,-35.2004392,47.12138017720148,[C0700],[C0300],49.0,1662,1A1JC5444R7252367,48,,,,,,,,,,,,,,,,,
2018-03-27 20:21:02.049,21.17647,-5.8347069,-35.2003292,47.51036431362114,[C0700],[C0300],49.0,1643,1A1JC5444R7252367,50,,,,,,,,,,,,,,,,,
2018-03-27 20:21:03.104,21.568628,-5.8347894,-35.2002154,47.783907401755606,[C0700],[C0300],48.0,1654,1A1JC5444R7252367,52,,,,,,,,,,,,,,,,,
2018-03-27 20:21:04.082,21.568628,-5.834871,-35.2001037,47.60836403250075,[C0700],[C0300],48.0,1655,1A1JC5444R7252367,53,,,,,,,,,,,,,,,,,
2018-03-27 20:21:04.914,18.431372,-5.834871,-35.2001037,47.60836403250075,[C0700],[C0300],48.0,1636,1A1JC5444R7252367,55,,,,,,,,,,,,,,,,,
2018-03-27 20:21:05.974,16.862745,-5.8349561,-35.1999894,47.445499608064,[C0700],[C0300],48.0,1379,1A1JC5444R7252367,55,,,,,,,,,,,,,,,,,
2018-03-27 20:21:07.034,17.647058,-5.8351347,-35.1997576,47.09607081315212,[C0700],[C0300],48.0,1358,1A1JC5444R7252367,57,,,,,,,,,,,,,,,,,
2018-03-27 20:21:07.962,17.647058,-5.8352247,-35.1996359,46.84495260074697,[C0700],[C0300],48.0,1468,1A1JC5444R7252367,57,,,,,,,,,,,,,,,,,
2018-03-27 20:21:08.961,17.647058,-5.835316,-35.1995141,46.567252755503304,[C0700],[C0300],48.0,1469,1A1JC5444R7252367,59,,,,,,,,,,,,,,,,,
2018-03-27 20:21:09.969,17.647058,-5.8354065,-35.1993908,46.41585983438487,[C0700],[C0300],48.0,1445,1A1JC5444R7252367,60,,,,,,,,,,,,,,,,,
2018-03-27 20:21:10.977,17.647058,-5.8355001,-35.1992621,46.53614128957407,[C0700],[C0300],48.0,1444,1A1JC5444R7252367,61,,,,,,,,,,,,,,,,,
2018-03-27 20:21:12.182,17.647058,-5.8355934,-35.1991346,46.5899781443845,[C0700],[C0300],48.0,1435,1A1JC5444R7252367,63,,,,,,,,,,,,,,,,,
2018-03-27 20:21:13.056,18.82353,-5.8356927,-35.1990041,46.431726806556135,[C0700],[C0300],48.0,1450,1A1JC5444R7252367,64,,,,,,,,,,,,,,,,,
2018-03-27 20:21:13.985,18.82353,-5.8356927,-35.1990041,46.431726806556135,[C0700],[C0300],48.0,1487,1A1JC5444R7252367,65,,,,,,,,,,,,,,,,,
2018-03-27 20:21:14.919,18.039215,-5.8358973,-35.1987338,46.24969897950713,[C0700],[C0300],48.0,1468,1A1JC5444R7252367,66,,,,,,,,,,,,,,,,,
2018-03-27 20:21:15.963,16.862745,-5.8360002,-35.1985957,46.30494496987839,[C0700],[C0300],48.0,1401,1A1JC5444R7252367,66,,,,,,,,,,,,,,,,,
2018-03-27 20:21:17.055,14.509804,-5.8361025,-35.1984606,46.03591386339737,[C0700],[C0300],48.0,1325,1A1JC5444R7252367,66,,,,,,,,,,,,,,,,,
2018-03-27 20:21:17.960,13.725491,-5.8362022,-35.1983319,45.48629097321812,[C0700],[C0300],48.0,1339,1A1JC5444R7252367,66,,,,,,,,,,,,,,,,,
2018-03-27 20:21:18.941,14.117647,-5.8362987,-35.1982074,44.8549035482185,[C0700],[C0300],48.0,1334,1A1JC5444R7252367,65,,,,,,,,,,,,,,,,,
2018-03-27 20:21:20.059,14.117647,-5.8363943,-35.1980834,44.44088339836948,[C0700],[C0300],48.0,1330,1A1JC5444R7252367,63,,,,,,,,,,,,,,,,,
2018-03-27 20:21:21.011,14.117647,-5.8364943,-35.1979538,44.243653484646075,[C0700],[C0300],48.0,1337,1A1JC5444R7252367,62,,,,,,,,,,,,,,,,,
2018-03-27 20:21:22.004,13.725491,-5.8365929,-35.1978285,43.86094258083464,[C0700],[C0300],48.0,1327,1A1JC5444R7252367,60,,,,,,,,,,,,,,,,,
2018-03-27 20:21:22.946,14.117647,-5.8366885,-35.1977078,43.44917123180979,[C0700],[C0300],48.0,1169,1A1JC5444R7252367,59,,,,,,,,,,,,,,,,,
2018-03-27 20:21:23.942,13.333333,-5.8367845,-35.1975975,43.23180168544787,[C0700],[C0300],48.0,1041,1A1JC5444R7252367,58,,,,,,,,,,,,,,,,,
2018-03-27 20:21:24.983,13.333333,-5.8368892,-35.1974897,42.90647487453698,[C0700],[C0300],49.0,989,1A1JC5444R7252367,56,,,,,,,,,,,,,,,,,
2018-03-27 20:21:26.021,12.941176,-5.8369899,-35.1973947,42.77432870886934,[C0700],[C0300],49.0,979,1A1JC5444R7252367,54,,,,,,,,,,,,,,,,,
2018-03-27 20:21:26.992,12.941176,-5.8370919,-35.1973097,42.51319022444758,[C0700],[C0300],49.0,972,1A1JC5444R7252367,51,,,,,,,,,,,,,,,,,
2018-03-27 20:21:27.893,12.941176,-5.8370919,-35.1973097,42.51319022444758,[C0700],[C0300],49.0,932,1A1JC5444R7252367,48,,,,,,,,,,,,,,,,,
2018-03-27 20:21:29.092,15.294118,-5.8372825,-35.1971694,42.10012450678993,[C0700],[C0300],49.0,933,1A1JC5444R7252367,45,,,,,,,,,,,,,,,,,
2018-03-27 20:21:30.034,27.450981,-5.8373828,-35.1971049,42.0147039763969,[C0700],[C0300],48.0,2453,1A1JC5444R7252367,47,,,,,,,,,,,,,,,,,
2018-03-27 20:21:31.033,27.450981,-5.8374959,-35.1970323,41.52576819932692,[C0700],[C0300],48.0,2102,1A1JC5444R7252367,47,,,,,,,,,,,,,,,,,
2018-03-27 20:21:32.158,29.019608,-5.8376051,-35.1969604,41.07885486957687,[C0700],[C0300],47.0,2086,1A1JC5444R7252367,50,,,,,,,,,,,,,,,,,
2018-03-27 20:21:33.278,29.411764,-5.8377183,-35.1968856,40.53108881705067,[C0700],[C0300],46.0,2421,1A1JC5444R7252367,52,,,,,,,,,,,,,,,,,
2018-03-27 20:21:34.105,26.27451,-5.8378379,-35.1968052,40.1036800672605,[C0700],[C0300],45.0,2594,1A1JC5444R7252367,55,,,,,,,,,,,,,,,,,
2018-03-27 20:21:35.036,17.647058,-5.8379535,-35.1967272,39.96385954152565,[C0700],[C0300],45.0,1539,1A1JC5444R7252367,57,,,,,,,,,,,,,,,,,
2018-03-27 20:21:35.967,20.392157,-5.8380682,-35.1966507,39.76960546337991,[C0700],[C0300],45.0,1641,1A1JC5444R7252367,57,,,,,,,,,,,,,,,,,
2018-03-27 20:21:37.010,20.0,-5.8381882,-35.1965793,39.95813904971894,[C0700],[C0300],45.0,1475,1A1JC5444R7252367,58,,,,,,,,,,,,,,,,,
2018-03-27 20:21:38.073,20.784313,-5.8383139,-35.1964942,40.003064033301534,[C0700],[C0300],45.0,1627,1A1JC5444R7252367,59,,,,,,,,,,,,,,,,,
2018-03-27 20:21:38.999,21.17647,-5.8384369,-35.1964058,40.193736338314125,[C0700],[C0300],45.0,1702,1A1JC5444R7252367,60,,,,,,,,,,,,,,,,,
2018-03-27 20:21:40.064,23.137255,-5.8385553,-35.1963159,40.19610277149623,[C0700],[C0300],45.0,1716,1A1JC5444R7252367,60,,,,,,,,,,,,,,,,,
2018-03-27 20:21:41.032,22.745098,-5.8386882,-35.1962256,40.06034429546435,[C0700],[C0300],45.0,1732,1A1JC5444R7252367,62,,,,,,,,,,,,,,,,,
2018-03-27 20:21:42.064,21.568628,-5.8388235,-35.1961347,39.9038992121946,[C0700],[C0300],45.0,1725,1A1JC5444R7252367,63,,,,,,,,,,,,,,,,,
